author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex,lastname,ntitle
"Дик, И.",Железная воля,Рассказы,1964-01-01,300000,TRUE,NA,NA,NA,Москва,м,Дик,железная воля
"Дмитриев, Ю.",Егорка и красная звезда,Рассказы,1964-01-01,50000,NA,TRUE,NA,NA,Калининград,м,Дмитриев,егорка и красная звезда
"Дмитриевский, В.","Бей, барабан!",Повесть,1964-01-01,50000,NA,TRUE,TRUE,NA,Ленинград,м,Дмитриевский,бей барабан
"Добряков, В.",Шумный двор,Повесть,1964-01-01,75000,NA,TRUE,NA,NA,Киев,м,Добряков,шумный двор
"Донникова, В.",Ничего особенного,Рассказы,1964-01-01,150000,TRUE,NA,NA,NA,Москва,ж,Донникова,ничего особенного
"Достян, Р.",В этом большом мире,Повести,1964-01-01,50000,NA,TRUE,TRUE,NA,Ленинград,м,Достян,в этом большом мире
"Драбкина, Е.",Алёша Каленов,Рассказы,1964-01-01,150000,TRUE,NA,NA,NA,Москва,ж,Драбкина,алеша каленов
"Драгунский, В.",Девочка на шаре,Рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Драгунский,девочка на шаре
"Драгунский, В.",Старый мореход,Рассказы,1964-01-01,200000,TRUE,NA,NA,NA,Москва,м,Драгунский,старый мореход
"Дубов, Н.",Жесткая проба,Повесть,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Дубов,жесткая проба
"Дубов, Н.",Мальчик у моря,Повесть,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Дубов,мальчик у моря
"Елагин, В.",Снежный ком,Повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Москва,м,Елагин,снежный ком
"Ермолаев, Ю.",Важные пустяки,Рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Ермолаев,важные пустяки
"Ершов, Я.","Витя Коробков - пиорнер, партизан",Повесть,1964-01-01,100000,NA,TRUE,TRUE,NA,Симферополь,м,Ершов,витя коробков пиорнер партизан
"Ефетов, М.",Граната в ушанке,Повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Ефетов,граната в ушанке
"Ефимов, И.",Высоко на крыше,Повести и рассказы,1964-01-01,30000,NA,TRUE,NA,NA,Ленинград,м,Ефимов,высоко на крыше
"Ефремов, И.",Сердце змеи,Повести и рассказы,1964-01-01,100000,NA,TRUE,TRUE,NA,Москва,м,Ефремов,сердце змеи
"Жданов, Н.",Петроградская повесть,Повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Жданов,петроградская повесть
"Железников, В.",Белые пароходы,Рассказы и повести,1964-01-01,75000,NA,TRUE,NA,NA,Москва,м,Железников,белые пароходы
"Железников, В.","Чудак из шестого ""б""",Рассказы,1964-01-01,50000,TRUE,NA,NA,NA,Москва,м,Железников,чудак из шестого б
"Жемайтис, С.",Красная ниточка. Журавлиная дорога.,Повести и рассказы,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Жемайтис,красная ниточка журавлиная дорога
"Жестев, М.",Серебряная птица,Рассказ,1964-01-01,300000,TRUE,NA,NA,NA,Ленинград,м,Жестев,серебряная птица
"Журавлева, Э.",Владькина победа,Повесть,1964-01-01,15000,TRUE,NA,NA,NA,Петрозаводск,ж,Журавлева,владькина победа
"Забавин, Б.","За Рогожско заставой, Радость",Повести,1964-01-01,75000,NA,NA,TRUE,NA,Москва,м,Забавин,за рогожско заставой радость
"Завальнюк, Л.","Дневник Родьки - ""трудного"" человека",Повесть,1964-01-01,65000,NA,NA,NA,NA,Хабаровск,м,Завальнюк,дневник родьки трудного человека
"Златогоров, М.",Вышли в жизнь романтики,Повесть,1964-01-01,50000,NA,NA,TRUE,NA,Москва,м,Златогоров,вышли в жизнь романтики
"Злывко, И.; Головина, Н",Три подруги,Повесть,1964-01-01,50000,TRUE,TRUE,NA,NA,Барнаул,ж;ж,Злывко,три подруги
"Иванов, И.",У старой пихты,Повесть,1964-01-01,15000,NA,NA,TRUE,NA,Свердловск,м,Иванов,у старой пихты
Исбах. А.,Золотые кувшинки,Рассказы,1964-01-01,75000,NA,NA,TRUE,NA,Москва,м,Исбах,золотые кувшинки
"Казанин, М.",Рубин эмира бухарского,Роман,1964-01-01,65000,NA,TRUE,TRUE,NA,Москва,м,Казанин,рубин эмира бухарского
Кальма. Н,Карел - маленький горец. Детти чехоловакии,NA,1964-01-01,150000,TRUE,NA,NA,NA,Москва,NA,Кальма,карел маленький горец детти чехоловакии
"Канониди, З.",Каштаны,Рассказ,1964-01-01,150000,TRUE,NA,NA,NA,Москва,NA,Канониди,каштаны
"Караев, Г.; Успенский, Л.",60-я параллель,Роман,1964-01-01,65000,NA,NA,TRUE,NA,Ленинград,м;м,Караев,60 я параллель
"Карамышев, Н.",Валькина теория,Повесть,1964-01-01,65000,TRUE,NA,NA,NA,Симферополь,м,Карамышев,валькина теория
"Карасева, В.",Огонек,Рассказы,1964-01-01,115000,TRUE,NA,NA,NA,Киев,ж,Карасева,огонек
"Карпенко, Г.",Самый младший,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Карпенко,самый младший
"Картавый, Н.",Беспризорник Кешка и его друзья,Повесть,1964-01-01,150000,NA,TRUE,NA,NA,Хабаровск,м,Картавый,беспризорник кешка и его друзья
"Катаев, П,",На краю города,Повесть,1964-01-01,150000,NA,NA,NA,NA,Москва,м,Катаев,на краю города
"Каширин, В.",Знак отличия,NA,1964-01-01,115000,TRUE,TRUE,NA,NA,Ленинград,м,Каширин,знак отличия
"Лебеденко, П.","Шхуна ""Мальва""",Повесть,1964-01-01,30000,NA,NA,NA,NA,Ростов-на-дону,м,Лебеденко,шхуна мальва
"Левин, Б.",Еще один шаг,Повесть,1964-01-01,65000,TRUE,TRUE,NA,NA,Харьков,м,Левин,еще один шаг
"Лесной, М.",Весенние голоса,Рассказы,1964-01-01,15000,TRUE,NA,NA,NA,Свердловск,м,Лесной,весенние голоса
"Ликстанов, И.",Приключения Юнги. Малышок,Повести,1964-01-01,100000,NA,NA,NA,NA,Свердловск,м,Ликстанов,приключения юнги малышок
"Линьков, Л.",Малыш с Большой протоки. Мыс Доброй Надежды,Повести,1964-01-01,150000,TRUE,TRUE,NA,NA,Москва,м,Линьков,малыш с большой протоки мыс доброй надежды
"Лихачева, З.",Инута,Рассказ,1964-01-01,30000,TRUE,NA,NA,NA,Магадан,ж,Лихачева,инута
"Лихоталь, Т.",Попутное поручение,Рассказы,1964-01-01,100000,TRUE,TRUE,NA,NA,Москва,ж,Лихоталь,попутное поручение
"Логутков, А.",Честное пионерское,Повесть,1964-01-01,30000,NA,NA,NA,NA,Тула,м,Логутков,честное пионерское
"Лойко, Н.",Ася нахудит семью,Повесть,1964-01-01,75000,NA,NA,NA,NA,Москва,ж,Лойко,ася нахудит семью
"Лукин, М.",Остров веселых огней,Повесть,1964-01-01,15000,NA,NA,NA,NA,Грозный,м,Лукин,остров веселых огней
"Лунин, Б.",Смерть ойуна,Повесть,1964-01-01,65000,NA,TRUE,TRUE,NA,Москва,м,Лунин,смерть ойуна
"Львов, Б.",Успехи есть!,Рассказы,1964-01-01,100000,TRUE,TRUE,NA,NA,Москва,м,Львов,успехи есть
"Ляхницкий, В,",Небесный камень,Повесть,1964-01-01,15000,NA,NA,NA,NA,Иркутск,м,Ляхницкий,небесный камень
"Лященко, М.; Мусатов, А.",Бережки,Повесть,1964-01-01,65000,TRUE,TRUE,NA,NA,Москва,м;м,Лященко,бережки
"Макарова, Н.","Я верю в тебя, Женька!",Рассказы,1964-01-01,30000,NA,TRUE,TRUE,NA,Новосибирск,ж,Макарова,я верю в тебя женька
"Малашенко, А.",Волченок,Повесть,1964-01-01,15000,TRUE,TRUE,NA,NA,Кишинев,м,Малашенко,волченок
"Маркова, М.",Володина сумка,Повесть,1964-01-01,30000,NA,TRUE,NA,NA,Симферополь,ж,Маркова,володина сумка
"Маркуша, А.",Ваше величество,Рассказы,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Маркуша,ваше величество
"Маркуша, А.",Роге Никул - Человек с характером,Поовесть,1964-01-01,75000,NA,TRUE,NA,NA,Тамбов,м,Маркуша,роге никул человек с характером
"Матюшин, М.",Сокровища ангуонов,Повесть,1964-01-01,30000,NA,TRUE,NA,NA,Москва,м,Матюшин,сокровища ангуонов
"Медведев, В.",Вовочка Вснушкин в стране заводных человечков,NA,1964-01-01,165000,TRUE,NA,NA,NA,Москва,м,Медведев,вовочка вснушкин в стране заводных человечков
"Медведев, Е.",Солдатская память,Повесть,1964-01-01,15000,NA,TRUE,TRUE,NA,Барнаул,м,Медведев,солдатская память
"Мишаткин, Ю.",Ленинский карандаш,Рассказ,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Мишаткин,ленинский карандаш
"Могилевская, С.",Восемь голубых дорожек,Повесть,1964-01-01,150000,TRUE,NA,NA,NA,Москва,ж,Могилевская,восемь голубых дорожек
"Молчанов-Сибирский, И.",Иринка,Повесть и рассказы,1964-01-01,15000,NA,NA,NA,NA,Иркутск,м,Молчанов,иринка
"Морозов, В.",Четыре дня без приклчений,Повесть,1964-01-01,15000,NA,TRUE,TRUE,NA,Минск,м,Морозов,четыре дня без приклчений
"Мосияш, С.",Друзья из Синеозерки,Повесть,1964-01-01,30000,NA,TRUE,NA,NA,Новосибирск,м,Мосияш,друзья из синеозерки
"Мошковская, Э.",Первый планер,Рассказы,1964-01-01,50000,TRUE,NA,NA,NA,Москва,ж,Мошковская,первый планер
"Мошковский, А.",Трава и солнце,Повесть и рассказы,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Мошковский,трава и солнце
"Мусатов, А.",Светить всегда,Рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Мусатов,светить всегда
"Мухина-Петринская, В.",Плато доктора Черкасова,Роман,1964-01-01,65000,NA,TRUE,TRUE,NA,Москва,ж,Мухина,плато доктора черкасова
"Мясников, В.",Выстрел в лесу,NA,1964-01-01,75000,NA,NA,NA,NA,Куйбышев,м,Мясников,выстрел в лесу
"Насибов, А.",Безумцы,NA,1964-01-01,65000,NA,TRUE,TRUE,NA,Москва,м,Насибов,безумцы
"Некрасов, А",Рассказы о севере и юге,NA,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Некрасов,рассказы о севере и юге
"Никитенко, К.",Витя в тигровой шкуре,Рассказы,1964-01-01,30000,NA,TRUE,NA,NA,Свердловск,ж,Никитенко,витя в тигровой шкуре
"Никольский, Б.",Полоса препятствий,Рассказы,1964-01-01,100000,NA,TRUE,TRUE,NA,Ленинград,м,Никольский,полоса препятствий
"Новиков, С.",Тропою неизведанной,NA,1964-01-01,30000,NA,TRUE,TRUE,NA,Москва,м,Новиков,тропою неизведанной
"Новогрудский, Г.",Большая жемчужина,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Новогрудский,большая жемчужина
"Образцов, П.",Подружки,Рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Сыктывкар,м,Образцов,подружки
"Олешин, П.",Злая жизнь,Повесть,1964-01-01,50000,NA,NA,TRUE,NA,Москва,м,Олешин,злая жизнь
"Онищенко, О.",Капитаны уходят в плаванье,Повесть,1964-01-01,2000,NA,TRUE,NA,NA,Магадан,м,Онищенко,капитаны уходят в плаванье
"Офин, Э.",В патрульном дозоре,Рассказы,1964-01-01,300000,TRUE,NA,NA,NA,Москва,м,Офин,в патрульном дозоре
"Офин, Э.",Формула ЧЧ,Повесть,1964-01-01,95000,NA,TRUE,NA,NA,Ленинград,м,Офин,формула чч
"Пальман, В.",Синие комбинезоны,Повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Москва,м,Пальман,синие комбинезоны
"Пауствский, К.",Жильцы старого дома,Рассказы,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Пауствский,жильцы старого дома
"Пауствский, К.",Квакша,Рассказ,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Пауствский,квакша
"Певнев, Ф.",Апрельское небо,Повесть,1964-01-01,15000,NA,NA,TRUE,NA,Воронеж,м,Певнев,апрельское небо
"Перфильева, А.",Лучик и звездолет,Повесть,1964-01-01,150000,TRUE,NA,NA,NA,Москва,ж,Перфильева,лучик и звездолет
"Петрухин, П.",ЧП на мысе ЭС,Повесть,1964-01-01,115000,NA,TRUE,NA,NA,Киев,м,Петрухин,чп на мысе эс
"Платонова, Н.",В тупом переулке,Повесть,1964-01-01,8000,NA,TRUE,NA,NA,Фрунзе,ж,Платонова,в тупом переулке
"Плахетко, И.; Михалков, С.",Медвежонок Байкал,Рассказ,1964-01-01,200000,NA,NA,TRUE,NA,Москва,ж;м,Плахетко,медвежонок байкал
"Погодин, Р.",Утренний берег,Повести и рассказы,1964-01-01,100000,NA,TRUE,NA,NA,Ленинград,м,Погодин,утренний берег
"Полевой, Б.",Повесть о настоящем человеке,Повесть,1964-01-01,200000,NA,TRUE,NA,NA,Москва,м,Полевой,повесть о настоящем человеке
"Полуянов, И.",В зеленое оконце,Рассказы,1964-01-01,15000,TRUE,TRUE,NA,NA,Архангельск,м,Полуянов,в зеленое оконце
"Пономарева, Т.",Как сосульки плакали,Рассказы,1964-01-01,50000,NA,NA,TRUE,NA,Йошкор-ола,ж,Пономарева,как сосульки плакали
"Привалов, Б.",Всадник без бороды,повесть,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Привалов,всадник без бороды
"Привалов, Б.",Люша-хвальбуша,рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Привалов,люша хвальбуша
"Привалов, Б.",Таинственные ложки,повесть и рассказы,1964-01-01,50000,NA,NA,NA,NA,Саратов,м,Привалов,таинственные ложки
"Прилежаева, М.",Третья Варя,повесть,1964-01-01,100000,NA,TRUE,TRUE,NA,Москва,NA,Прилежаева,третья варя
"Прокофьева, С.",Зеленая пилюля,NA,1964-01-01,115000,TRUE,NA,NA,NA,Москва,ж,Прокофьева,зеленая пилюля
"Путилина, В.",Дашины письма,повесть,1964-01-01,150000,TRUE,NA,NA,NA,Москва,ж,Путилина,дашины письма
"Радищев, Л.",Любимец капитана,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Радищев,любимец капитана
"Раевский, Б.",Операция на сердце,рассказы,1964-01-01,50000,NA,TRUE,TRUE,NA,Ленинград,м,Раевский,операция на сердце
"Рич, В.; Черненко. М.",Мушкетеры,повесть,1964-01-01,75000,NA,TRUE,TRUE,NA,Москва,м;м,Рич,мушкетеры
"Руднева, Л.",Моя бухта,повести,1964-01-01,64000,NA,TRUE,TRUE,NA,Москва,ж,Руднева,моя бухта
"Рудько, А.","Пленительная звезда. Голубиные горы. Тебе, мое сердце",Трилогия,1964-01-01,100000,NA,NA,TRUE,NA,Москва,м,Рудько,пленительная звезда голубиные горы тебе мое сердце
"Рыбко, Н.",Мы - с Байкала,расскзы,1964-01-01,10000,NA,NA,NA,NA,Улан-Удэ,м,Рыбко,мы с байкала
"Рысс, Е.",Шесть - вышли в путь,роман,1964-01-01,100000,NA,NA,TRUE,NA,Москва,м,Рысс,шесть вышли в путь
"Рязанова, Е.",Драться-так драться,повесть,1964-01-01,100000,NA,NA,TRUE,NA,Москва,ж,Рязанова,драться так драться
"Самсонов, С.",Мужество,рассказы,1964-01-01,15000,NA,TRUE,NA,NA,Свердловск,м,Самсонов,мужество
"Санжин, Б.",Находчивый мальчик,рассказы,1964-01-01,20000,NA,NA,NA,NA,Улан-Удэ,м,Санжин,находчивый мальчик
"Санников, Ю.",БУПШ действует,повесть,1964-01-01,30000,NA,TRUE,NA,NA,Новосибирск,м,Санников,бупш действует
"Северенко, Б.",Голубой огонек,повесть,1964-01-01,30000,TRUE,TRUE,NA,NA,Москва,м,Северенко,голубой огонек
"Сегунов, П.",Дороги начинаются с тропинки,повесть,1964-01-01,65000,NA,TRUE,TRUE,NA,Ленинград,м,Сегунов,дороги начинаются с тропинки
"Селезнева, Е.",Как мы искали клад,рассказ,1964-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Селезнева,как мы искали клад
"Селезнева, Е.",Плывут над нами облака,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Селезнева,плывут над нами облака
"Семин, Л.",Ребята из Малой Горки,повесть,1964-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Семин,ребята из малой горки
"Симонов, И.",Охотники за сказками,повесть,1964-01-01,10000,NA,NA,TRUE,NA,Москва,м,Симонов,охотники за сказками
"Симонов, И.",Солнечные терема,повесть,1964-01-01,165000,NA,TRUE,NA,NA,Ярославль,м,Симонов,солнечные терема
"Скребицкий, Г.",От первых проталин до первой грозы,повесть,1964-01-01,100000,TRUE,TRUE,NA,NA,Москва,м,Скребицкий,от первых проталин до первой грозы
"Сладков, Н.",В лесах счастливая охота,NA,1964-01-01,50000,TRUE,NA,NA,NA,Ленинград,м,Сладков,в лесах счастливая охота
"Смирнов, В.",Ребята Скобского дворца,повесть,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Смирнов,ребята скобского дворца
"Смольникова, А.",Земля повернулась,NA,1964-01-01,150000,TRUE,NA,NA,NA,Москва,ж,Смольникова,земля повернулась
"Соболев, Л.",Батальон четверых,рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Соболев,батальон четверых
"Соболев, А.",Грозовая степь,повесть,1964-01-01,10000,NA,TRUE,NA,NA,Москва,м,Соболев,грозовая степь
"Соколов-Микитов, И.",от весны до весны,рассказы,1964-01-01,100000,TRUE,TRUE,NA,NA,Ленинград,м,Соколов,от весны до весны
"Соловьев, Г.",Верный шаг,рассказы,1964-01-01,15000,NA,NA,NA,NA,Саратов,м,Соловьев,верный шаг
"Сорокин, З.",Поединок в снежной пустыне,рассказы,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Сорокин,поединок в снежной пустыне
"Сотников, и.",Чудо-камень,повесть,1964-01-01,10000,NA,TRUE,TRUE,NA,Уфа,м,Сотников,чудо камень
"Спирин, А.",Митька,NA,1964-01-01,200000,TRUE,NA,NA,NA,Москва,м,Спирин,митька
"Старостин, А.",Орлята,рассказы,1964-01-01,30000,NA,TRUE,NA,NA,Свердловск,м,Старостин,орлята
"Страхова, М.",Маленькие музыканты,рассказы,1964-01-01,115000,TRUE,NA,NA,NA,Москва,ж,Страхова,маленькие музыканты
"Сутотский, С.",Бедняга Двадцать восьмой,повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Москва,м,Сутотский,бедняга двадцать восьмой
"Тендряков, В.",Чудотворная,повесть,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Тендряков,чудотворная
"Тихомиров, О.",Фокусники,рассказы и повести,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Тихомиров,фокусники
"Томилин, А.",Маришкины истории,NA,1964-01-01,100000,TRUE,NA,NA,NA,Ленинград,м,Томилин,маришкины истории
"Тресков, А.",На озере Ивняковом,рассказ,1964-01-01,50000,NA,NA,NA,NA,Барнаул,м,Тресков,на озере ивняковом
"Туренская, В.",Марианна ищет родных,повесть,1964-01-01,65000,NA,NA,TRUE,NA,Москва,ж,Туренская,марианна ищет родных
"Туричин,И.",Сердце солдата,рассказы и повести,1964-01-01,100000,TRUE,TRUE,NA,NA,Ленинград,м,Туричин,сердце солдата
"Тычинин, В.",Птичий перевал,NA,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Тычинин,птичий перевал
"Тюриков, В.",Было мальчишке двенадцать,повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Ташкент,м,Тюриков,было мальчишке двенадцать
"Уварова, Л.",Нескучный сад,повесть,1964-01-01,50000,NA,NA,TRUE,NA,Москва,ж,Уварова,нескучный сад
"Умецкий, Б.",Счастливого всплытия,рассказы,1964-01-01,30000,NA,TRUE,TRUE,NA,Минск,м,Умецкий,счастливого всплытия
"Фарутин, М.",Ледоход,повесть,1964-01-01,150000,NA,NA,NA,NA,Москва,м,Фарутин,ледоход
"Федоров, Г.",На лесной реке,Повесть,1964-01-01,15000,NA,TRUE,NA,NA,Горький,м,Федоров,на лесной реке
"Федосеев, Г.",Пашка из Медвежьего лога,Повесть,1964-01-01,65000,NA,TRUE,NA,NA,Москва,м,Федосеев,пашка из медвежьего лога
"Фейгин, Э.",Мальчик пляшет под дождем,Повесть,1964-01-01,100000,NA,NA,NA,NA,Москва,м,Фейгин,мальчик пляшет под дождем
"Фиж, Г.",Падение Кимас-озера,Повести,1964-01-01,75000,NA,TRUE,NA,NA,Москва,м,Фиж,падение кимас озера
"Фомин, Л.",Кукуй-городок,Повесть,1964-01-01,30000,NA,TRUE,NA,NA,Свердловск,м,Фомин,кукуй городок
"Фролова, М.",Над Тавдой-рекой,Повесть,1964-01-01,5000,NA,TRUE,NA,NA,Магадан,ж,Фролова,над тавдой рекой
"Хазанов, Ю.",Как я ездил в командировку,Рассказы,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Хазанов,как я ездил в командировку
"Хазин, М.",Клякса,Рассказы,1964-01-01,9000,NA,NA,NA,NA,Кишинев,NA,Хазин,клякса
"Хмельницкий, С.",Почтальон революции!,Повесть,1964-01-01,100000,NA,TRUE,NA,NA,Ленинград,м,Хмельницкий,почтальон революции
"Царевич, С.",За отчизну,NA,1964-01-01,50000,NA,TRUE,TRUE,NA,Симферополь,м,Царевич,за отчизну
"Цессарский, А.",О чем говорил мальчик,NA,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Цессарский,о чем говорил мальчик
"Цилин, А.",У самой границе,Повесть,1964-01-01,100000,NA,TRUE,NA,NA,Южно-Сахалинск,NA,Цилин,у самой границе
"Цинберг, Т.",Седьмая симфония,Повесть,1964-01-01,75000,NA,TRUE,TRUE,NA,Ленинград,ж,Цинберг,седьмая симфония
"Цюрупа, Э.","Доброе утро, мальчишки",Повести,1964-01-01,100000,TRUE,NA,NA,NA,Москва,ж,Цюрупа,доброе утро мальчишки
"Черкашина, М.","Девятая ""А""",Рассказы,1964-01-01,30000,NA,NA,NA,NA,Владивосток,ж,Черкашина,девятая а
"Чернов, В.",За синие горы,Рассказы,1964-01-01,150000,NA,NA,NA,NA,Ставрополь,м,Чернов,за синие горы
"Черпанов, С.",Снежный колос,NA,1964-01-01,30000,NA,TRUE,NA,NA,Челябинск,м,Черпанов,снежный колос
"Чкар, А.",Притоки большой реки,Повесть,1964-01-01,30000,NA,TRUE,NA,NA,Свердловск,м,Чкар,притоки большой реки
"Шабрин, А.",Клюшка чемпиона,Рассказы,1964-01-01,30000,TRUE,NA,NA,NA,Пермь,м,Шабрин,клюшка чемпиона
"Шадрин, А.",Вовка-моряк,Повесть,1964-01-01,15000,NA,NA,NA,NA,Волгоград,м,Шадрин,вовка моряк
"Шашурин, Д.",Бакенщик из Большого леса,Рассказы,1964-01-01,150000,TRUE,TRUE,NA,NA,Москва,м,Шашурин,бакенщик из большого леса
"Шеболдаев, К.",Верный,Рассказы,1964-01-01,150000,TRUE,NA,NA,NA,Москва,м,Шеболдаев,верный
"Шевелов, В.",Мой дом,Рассказы,1964-01-01,15000,TRUE,NA,NA,NA,Кишинев,м,Шевелов,мой дом
"Шерстобитов, Е.",Трудное звено,Повесть,1964-01-01,60000,NA,TRUE,NA,NA,Москва,м,Шерстобитов,трудное звено
"Шершев, В.; Гай-Федосеев, В.",Вовкин папа - китобой,NA,1964-01-01,30000,TRUE,NA,NA,NA,Симферополь,м;м,Шершев,вовкин папа китобой
"Шилов, А.",Федина школа,Повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Оренбург,м,Шилов,федина школа
"Шим, Э.",Весенние хлопоты,Повесть,1964-01-01,50000,NA,NA,TRUE,NA,Ленинград,м,Шим,весенние хлопоты
"Шим, Э.",Ливень,Рассказы,1964-01-01,300000,TRUE,NA,NA,NA,Москва,м,Шим,ливень
"Шим, Э.",Утреннее солнце,Рассказы,1964-01-01,50000,TRUE,NA,NA,NA,Москва,м,Шим,утреннее солнце
"Шишова, З.",Год вступления 1918,Повесть,1964-01-01,100000,NA,TRUE,NA,NA,Москва,ж,Шишова,год вступления 1918
"Шманкевич, А.",В столице прилиманной,Повесть,1964-01-01,115000,NA,NA,NA,NA,Москва,ж,Шманкевич,в столице прилиманной
"Шманкевич, А.",Внук Деда Мороза. Зимний карп,Рассказы,1964-01-01,200000,TRUE,NA,NA,NA,Москва,ж,Шманкевич,внук деда мороза зимний карп
"Шманкевич, А.",Митя и Витя едут в лагерь,Рассказы,1964-01-01,150000,NA,NA,NA,NA,Москва,ж,Шманкевич,митя и витя едут в лагерь
"Шмерлинг, С.",Три пуда соли,Рассказы,1964-01-01,15000,NA,TRUE,TRUE,NA,Пермь,NA,Шмерлинг,три пуда соли
"Шолохов, М.",Донские рассказы,Рассказы,1964-01-01,200000,NA,TRUE,NA,NA,Москва,м,Шолохов,донские рассказы
"Шолохов, М.",Судьба человека,Рассказ,1964-01-01,10000,NA,NA,NA,NA,Тбилиси,м,Шолохов,судьба человека
"Щеглов, Д.",Рождение идола,Повесть,1964-01-01,50000,NA,NA,TRUE,NA,Москва,м,Щеглов,рождение идола
"Юдалевич, М.",Андрека на целине,NA,1964-01-01,30000,TRUE,NA,NA,NA,Новосибирск,NA,Юдалевич,андрека на целине
"Яковлев, Ю.",Как меня называют,Истории,1964-01-01,100000,TRUE,NA,NA,NA,Москва,м,Яковлев,как меня называют
"Яковлев, Ю.",Когда уезжает друг,Рассказы,1964-01-01,75000,NA,TRUE,NA,NA,Москва,м,Яковлев,когда уезжает друг
"Яковлев, Ю.",Негр и снег,Рассказ,1964-01-01,200000,NA,NA,NA,NA,Москва,м,Яковлев,негр и снег
"Яновский, А.",Горнистые идут впереди,Повесть,1964-01-01,100000,NA,TRUE,NA,NA,Москва,м,Яновский,горнистые идут впереди
"Яновский, А.",Наследники,Повесть,1964-01-01,30000,NA,TRUE,TRUE,NA,Тула,м,Яновский,наследники
"Ястребова, Д.",Чужой,Рассказы,1964-01-01,65000,TRUE,NA,NA,NA,Киев,ж,Ястребова,чужой
"Аксенова, А.",Ясные звезды,Рассказы,1965-01-01,100000,TRUE,NA,NA,NA,Мурманск,ж,Аксенова,ясные звезды
"Александров, Ю.",Кудеяров Стан,Повесть,1965-01-01,15000,NA,TRUE,TRUE,NA,Воронеж,м,Александров,кудеяров стан
"Александрова, А.; Туберовский, М.",Зеленая пиала,Рассказы,1965-01-01,100000,TRUE,TRUE,NA,NA,Ленинград,ж;м,Александрова,зеленая пиала
"Александрова, Н.","С добрым утром, Ярушка!",Повести в письмах,1965-01-01,30000,TRUE,NA,NA,NA,Москва,ж,Александрова,с добрым утром ярушка
"Алексеев, С.",Как ребята делили небо,Рассказы,1965-01-01,100000,TRUE,NA,NA,NA,Москва,м,Алексеев,как ребята делили небо
"Алексеев, С.",Как это было,Рассказы,1965-01-01,100000,TRUE,NA,NA,NA,Москва,м,Алексеев,как это было
"Алексеев, С.",Удивительный день,Рассказы,1965-01-01,65000,TRUE,TRUE,NA,NA,Москва,м,Алексеев,удивительный день
"Алексин, А.","Коля пишет Оле, Оля пишет Коле",Повесть,1965-01-01,150000,TRUE,TRUE,NA,NA,Москва,м,Алексин,коля пишет оле оля пишет коле
"Алексин, А.; Воронков, К.",Мы пишем из Артека,NA,1965-01-01,150000,TRUE,NA,NA,NA,Москва,м;м,Алексин,мы пишем из артека
"Андреев, В.; Чапарин, Б.",Восьмая весна,Рассказы,1965-01-01,50000,NA,NA,NA,NA,Москва,м;м,Андреев,восьмая весна
"Андреев, П.",Зоркий глаз,Рассказы,1965-01-01,30000,NA,NA,NA,NA,Воронеж,м,Андреев,зоркий глаз
"Анов, Н.",Полуостров сокровищ,Повесть,1965-01-01,100000,NA,NA,TRUE,NA,Алма-Ата,м,Анов,полуостров сокровищ
